date,datetime,cash_type,card,coffee_name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,hour_of_day,money,order_id,total_products_in_order,total_value_of_order
2024-08-21,2024-08-21 11:51:41.439000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,śr.,sie,3,8,11,23.02,2024-08-21 11:51:41.439+00_ANON-0000-0000-0141,1,23.02
2024-08-22,2024-08-22 09:22:26.297000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,czw.,sie,4,8,9,23.02,2024-08-22 09:22:26.297+00_ANON-0000-0000-0141,1,23.02
2024-08-22,2024-08-22 15:27:27.317000 UTC,card,ANON-0000-0000-0538,Americano,Afternoon,czw.,sie,4,8,15,23.02,2024-08-22 15:27:27.317+00_ANON-0000-0000-0538,1,23.02
2024-08-23,2024-08-23 08:21:48.054000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,pt.,sie,5,8,8,23.02,2024-08-23 08:21:48.054+00_ANON-0000-0000-0141,1,23.02
2024-08-23,2024-08-23 10:39:12.279000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,pt.,sie,5,8,10,23.02,2024-08-23 10:39:12.279+00_ANON-0000-0000-0141,1,23.02
2024-08-23,2024-08-23 13:24:54.748000 UTC,card,ANON-0000-0000-0541,Americano,Afternoon,pt.,sie,5,8,13,23.02,2024-08-23 13:24:54.748+00_ANON-0000-0000-0541,1,23.02
2024-08-23,2024-08-23 15:28:52.779000 UTC,card,ANON-0000-0000-0542,Americano,Afternoon,pt.,sie,5,8,15,23.02,2024-08-23 15:28:52.779+00_ANON-0000-0000-0542,1,23.02
2024-08-24,2024-08-24 08:44:11.575000 UTC,card,ANON-0000-0000-0543,Cortado,Morning,sob.,sie,6,8,8,23.02,2024-08-24 08:44:11.575+00_ANON-0000-0000-0543,1,23.02
2024-08-25,2024-08-25 08:14:37.382000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,niedz.,sie,7,8,8,23.02,2024-08-25 08:14:37.382+00_ANON-0000-0000-0141,1,23.02
2024-08-26,2024-08-26 08:11:47.295000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,pon.,sie,1,8,8,23.02,2024-08-26 08:11:47.295+00_ANON-0000-0000-0141,1,23.02
2024-08-28,2024-08-28 12:35:06.944000 UTC,card,ANON-0000-0000-0375,Americano,Afternoon,śr.,sie,3,8,12,23.02,2024-08-28 12:35:06.944+00_ANON-0000-0000-0375,1,23.02
2024-08-29,2024-08-29 07:29:30.319000 UTC,card,ANON-0000-0000-0553,Americano,Morning,czw.,sie,4,8,7,23.02,2024-08-29 07:29:30.319+00_ANON-0000-0000-0553,1,23.02
2024-08-31,2024-08-31 09:08:32.487000 UTC,card,ANON-0000-0000-0371,Cortado,Morning,sob.,sie,6,8,9,23.02,2024-08-31 09:08:32.487+00_ANON-0000-0000-0371,1,23.02
2024-09-01,2024-09-01 09:34:15.229000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,niedz.,wrz,7,9,9,23.02,2024-09-01 09:34:15.229+00_ANON-0000-0000-0141,1,23.02
2024-09-03,2024-09-03 12:56:53.409000 UTC,card,ANON-0000-0000-0576,Cortado,Afternoon,wt.,wrz,2,9,12,23.02,2024-09-03 12:56:53.409+00_ANON-0000-0000-0576,1,23.02
2024-09-04,2024-09-04 11:48:03.543000 UTC,card,ANON-0000-0000-0019,Americano,Morning,śr.,wrz,3,9,11,23.02,2024-09-04 11:48:03.543+00_ANON-0000-0000-0019,1,23.02
2024-09-05,2024-09-05 11:06:30.599000 UTC,card,ANON-0000-0000-0019,Americano,Morning,czw.,wrz,4,9,11,23.02,2024-09-05 11:06:30.599+00_ANON-0000-0000-0019,1,23.02
2024-09-05,2024-09-05 16:38:50.385000 UTC,card,ANON-0000-0000-0584,Americano,Afternoon,czw.,wrz,4,9,16,23.02,2024-09-05 16:38:50.385+00_ANON-0000-0000-0584,1,23.02
2024-09-06,2024-09-06 08:54:41.950000 UTC,card,ANON-0000-0000-0589,Americano,Morning,pt.,wrz,5,9,8,23.02,2024-09-06 08:54:41.950+00_ANON-0000-0000-0589,1,23.02
2024-09-07,2024-09-07 09:54:41.613000 UTC,card,ANON-0000-0000-0593,Cortado,Morning,sob.,wrz,6,9,9,23.02,2024-09-07 09:54:41.613+00_ANON-0000-0000-0593,1,23.02
2024-09-07,2024-09-07 10:00:19.683000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,sob.,wrz,6,9,10,23.02,2024-09-07 10:00:19.683+00_ANON-0000-0000-0141,1,23.02
2024-09-07,2024-09-07 10:22:44.518000 UTC,card,ANON-0000-0000-0594,Americano,Morning,sob.,wrz,6,9,10,23.02,2024-09-07 10:22:44.518+00_ANON-0000-0000-0594,1,23.02
2024-09-07,2024-09-07 11:20:00.022000 UTC,card,ANON-0000-0000-0019,Americano,Morning,sob.,wrz,6,9,11,23.02,2024-09-07 11:20:00.022+00_ANON-0000-0000-0019,1,23.02
2024-09-07,2024-09-07 16:20:01.025000 UTC,card,ANON-0000-0000-0019,Americano,Afternoon,sob.,wrz,6,9,16,23.02,2024-09-07 16:20:01.025+00_ANON-0000-0000-0019,1,23.02
2024-09-08,2024-09-08 08:15:40.805000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,niedz.,wrz,7,9,8,23.02,2024-09-08 08:15:40.805+00_ANON-0000-0000-0141,1,23.02
2024-09-08,2024-09-08 10:05:56.145000 UTC,card,ANON-0000-0000-0543,Cortado,Morning,niedz.,wrz,7,9,10,23.02,2024-09-08 10:05:56.145+00_ANON-0000-0000-0543,1,23.02
2024-09-08,2024-09-08 12:43:28.027000 UTC,card,ANON-0000-0000-0486,Cortado,Afternoon,niedz.,wrz,7,9,12,23.02,2024-09-08 12:43:28.027+00_ANON-0000-0000-0486,1,23.02
2024-09-08,2024-09-08 20:13:32.864000 UTC,card,ANON-0000-0000-0347,Americano,Night,niedz.,wrz,7,9,20,23.02,2024-09-08 20:13:32.864+00_ANON-0000-0000-0347,1,23.02
2024-09-11,2024-09-11 21:01:34.225000 UTC,card,ANON-0000-0000-0584,Cortado,Night,śr.,wrz,3,9,21,23.02,2024-09-11 21:01:34.225+00_ANON-0000-0000-0584,1,23.02
2024-09-12,2024-09-12 21:13:16.808000 UTC,card,ANON-0000-0000-0319,Cortado,Night,czw.,wrz,4,9,21,23.02,2024-09-12 21:13:16.808+00_ANON-0000-0000-0319,1,23.02
2024-09-15,2024-09-15 13:49:37.387000 UTC,card,ANON-0000-0000-0304,Americano,Afternoon,niedz.,wrz,7,9,13,23.02,2024-09-15 13:49:37.387+00_ANON-0000-0000-0304,1,23.02
2024-09-17,2024-09-17 07:54:57.927000 UTC,card,ANON-0000-0000-0627,Cortado,Morning,wt.,wrz,2,9,7,23.02,2024-09-17 07:54:57.927+00_ANON-0000-0000-0627,1,23.02
2024-09-17,2024-09-17 08:42:31.474000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,wt.,wrz,2,9,8,23.02,2024-09-17 08:42:31.474+00_ANON-0000-0000-0141,1,23.02
2024-09-17,2024-09-17 13:55:31.241000 UTC,card,ANON-0000-0000-0630,Cortado,Afternoon,wt.,wrz,2,9,13,23.02,2024-09-17 13:55:31.241+00_ANON-0000-0000-0630,1,23.02
2024-09-19,2024-09-19 08:30:29.047000 UTC,card,ANON-0000-0000-0627,Cortado,Morning,czw.,wrz,4,9,8,23.02,2024-09-19 08:30:29.047+00_ANON-0000-0000-0627,1,23.02
2024-09-19,2024-09-19 13:45:42.367000 UTC,card,ANON-0000-0000-0640,Cortado,Afternoon,czw.,wrz,4,9,13,23.02,2024-09-19 13:45:42.367+00_ANON-0000-0000-0640,1,23.02
2024-09-20,2024-09-20 20:39:23.129000 UTC,card,ANON-0000-0000-0643,Americano,Night,pt.,wrz,5,9,20,23.02,2024-09-20 20:39:23.129+00_ANON-0000-0000-0643,1,23.02
2024-09-22,2024-09-22 08:32:54.172000 UTC,card,ANON-0000-0000-0648,Americano,Morning,niedz.,wrz,7,9,8,23.02,2024-09-22 08:32:54.172+00_ANON-0000-0000-0648,1,23.02
2024-09-22,2024-09-22 11:55:12.923000 UTC,card,ANON-0000-0000-0099,Americano,Morning,niedz.,wrz,7,9,11,23.02,2024-09-22 11:55:12.923+00_ANON-0000-0000-0099,1,23.02
2024-09-22,2024-09-22 22:37:02.384000 UTC,card,ANON-0000-0000-0656,Americano,Night,niedz.,wrz,7,9,22,23.02,2024-09-22 22:37:02.384+00_ANON-0000-0000-0656,1,23.02
2024-09-23,2024-09-23 10:04:17.268000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,pon.,wrz,1,9,10,23.02,2024-09-23 10:04:17.268+00_ANON-0000-0000-0141,1,23.02
2024-09-23,2024-09-23 12:11:04.352000 UTC,card,ANON-0000-0000-0584,Americano,Afternoon,pon.,wrz,1,9,12,23.02,2024-09-23 12:11:04.352+00_ANON-0000-0000-0584,1,23.02
2024-09-23,2024-09-23 18:48:30.436000 UTC,card,ANON-0000-0000-0659,Americano,Night,pon.,wrz,1,9,18,23.02,2024-09-23 18:48:30.436+00_ANON-0000-0000-0659,1,23.02
2024-09-24,2024-09-24 14:31:28.741000 UTC,card,ANON-0000-0000-0662,Cortado,Afternoon,wt.,wrz,2,9,14,23.02,2024-09-24 14:31:28.741+00_ANON-0000-0000-0662,1,23.02
2024-09-25,2024-09-25 11:35:32.533000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,śr.,wrz,3,9,11,23.02,2024-09-25 11:35:32.533+00_ANON-0000-0000-0141,1,23.02
2024-09-25,2024-09-25 21:34:41.289000 UTC,card,ANON-0000-0000-0668,Americano,Night,śr.,wrz,3,9,21,23.02,2024-09-25 21:34:41.289+00_ANON-0000-0000-0668,1,23.02
2024-09-27,2024-09-27 09:33:43.977000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,pt.,wrz,5,9,9,23.02,2024-09-27 09:33:43.977+00_ANON-0000-0000-0141,1,23.02
2024-03-04,2024-03-04 14:04:37.734000 UTC,card,ANON-0000-0000-0022,Espresso,Afternoon,pon.,mar,1,3,14,24.0,2024-03-04 14:04:37.734+00_ANON-0000-0000-0022,1,24.0
2024-03-09,2024-03-09 12:05:15.559000 UTC,card,ANON-0000-0000-0038,Espresso,Afternoon,sob.,mar,6,3,12,24.0,2024-03-09 12:05:15.559+00_ANON-0000-0000-0038,1,24.0
2024-03-10,2024-03-10 11:19:20.764000 UTC,card,ANON-0000-0000-0045,Espresso,Morning,niedz.,mar,7,3,11,24.0,2024-03-10 11:19:20.764+00_ANON-0000-0000-0045,1,24.0
2024-03-13,2024-03-13 16:47:09.373000 UTC,card,ANON-0000-0000-0054,Espresso,Afternoon,śr.,mar,3,3,16,24.0,2024-03-13 16:47:09.373+00_ANON-0000-0000-0054,1,24.0
2024-03-14,2024-03-14 13:52:56.248000 UTC,card,ANON-0000-0000-0057,Espresso,Afternoon,czw.,mar,4,3,13,24.0,2024-03-14 13:52:56.248+00_ANON-0000-0000-0057,1,24.0
2024-03-14,2024-03-14 16:54:38.202000 UTC,card,ANON-0000-0000-0050,Espresso,Afternoon,czw.,mar,4,3,16,24.0,2024-03-14 16:54:38.202+00_ANON-0000-0000-0050,1,24.0
2024-04-05,2024-04-05 16:18:23.558000 UTC,card,ANON-0000-0000-0003,Espresso,Afternoon,pt.,kwi,5,4,16,24.0,2024-04-05 16:18:23.558+00_ANON-0000-0000-0003,1,24.0
2024-04-10,2024-04-10 17:55:31.244000 UTC,card,ANON-0000-0000-0108,Espresso,Night,śr.,kwi,3,4,17,24.0,2024-04-10 17:55:31.244+00_ANON-0000-0000-0108,1,24.0
2024-04-17,2024-04-17 13:44:00.181000 UTC,card,ANON-0000-0000-0119,Espresso,Afternoon,śr.,kwi,3,4,13,24.0,2024-04-17 13:44:00.181+00_ANON-0000-0000-0119,1,24.0
2024-05-19,2024-05-19 09:28:49.723000 UTC,cash,,Espresso,Morning,niedz.,maj,7,5,9,24.0,2024-05-19 09:28:49.723+00_CASH_cash,1,24.0
2024-03-13,2024-03-13 12:34:30.315000 UTC,cash,,Espresso,Afternoon,śr.,mar,3,3,12,25.0,2024-03-13 12:34:30.315+00_CASH_cash,1,25.0
2024-04-08,2024-04-08 12:54:25.897000 UTC,cash,,Espresso,Afternoon,pon.,kwi,1,4,12,25.0,2024-04-08 12:54:25.897+00_CASH_cash,1,25.0
2024-04-10,2024-04-10 10:21:26.175000 UTC,cash,,Espresso,Morning,śr.,kwi,3,4,10,25.0,2024-04-10 10:21:26.175+00_CASH_cash,1,25.0
2024-04-15,2024-04-15 19:41:58.112000 UTC,cash,,Espresso,Night,pon.,kwi,1,4,19,25.0,2024-04-15 19:41:58.112+00_CASH_cash,1,25.0
2024-09-29,2024-09-29 10:48:45.050000 UTC,card,ANON-0000-0000-0467,Americano,Morning,niedz.,wrz,7,9,10,25.96,2024-09-29 10:48:45.050+00_ANON-0000-0000-0467,1,25.96
2024-09-29,2024-09-29 12:50:58.444000 UTC,card,ANON-0000-0000-0141,Cortado,Afternoon,niedz.,wrz,7,9,12,25.96,2024-09-29 12:50:58.444+00_ANON-0000-0000-0141,1,25.96
2024-09-30,2024-09-30 08:08:47.516000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,pon.,wrz,1,9,8,25.96,2024-09-30 08:08:47.516+00_ANON-0000-0000-0141,1,25.96
2024-09-30,2024-09-30 08:58:54.669000 UTC,card,ANON-0000-0000-0691,Cortado,Morning,pon.,wrz,1,9,8,25.96,2024-09-30 08:58:54.669+00_ANON-0000-0000-0691,1,25.96
2024-09-30,2024-09-30 10:05:18.351000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,pon.,wrz,1,9,10,25.96,2024-09-30 10:05:18.351+00_ANON-0000-0000-0141,1,25.96
2024-10-01,2024-10-01 16:41:54.481000 UTC,card,ANON-0000-0000-0700,Americano,Afternoon,wt.,paź,2,10,16,25.96,2024-10-01 16:41:54.481+00_ANON-0000-0000-0700,1,25.96
2024-10-02,2024-10-02 08:42:44.642000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,śr.,paź,3,10,8,25.96,2024-10-02 08:42:44.642+00_ANON-0000-0000-0141,1,25.96
2024-10-04,2024-10-04 09:31:27.071000 UTC,card,ANON-0000-0000-0003,Americano,Morning,pt.,paź,5,10,9,25.96,2024-10-04 09:31:27.071+00_ANON-0000-0000-0003,1,25.96
2024-10-06,2024-10-06 08:22:56.721000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,niedz.,paź,7,10,8,25.96,2024-10-06 08:22:56.721+00_ANON-0000-0000-0141,1,25.96
2024-10-08,2024-10-08 10:22:31.374000 UTC,card,ANON-0000-0000-0700,Americano,Morning,wt.,paź,2,10,10,25.96,2024-10-08 10:22:31.374+00_ANON-0000-0000-0700,1,25.96
2024-10-08,2024-10-08 15:19:52.103000 UTC,card,ANON-0000-0000-0050,Americano,Afternoon,wt.,paź,2,10,15,25.96,2024-10-08 15:19:52.103+00_ANON-0000-0000-0050,1,25.96
2024-10-09,2024-10-09 11:18:02.138000 UTC,card,ANON-0000-0000-0734,Americano,Morning,śr.,paź,3,10,11,25.96,2024-10-09 11:18:02.138+00_ANON-0000-0000-0734,1,25.96
2024-10-10,2024-10-10 08:48:06.900000 UTC,card,ANON-0000-0000-0003,Americano,Morning,czw.,paź,4,10,8,25.96,2024-10-10 08:48:06.900+00_ANON-0000-0000-0003,1,25.96
2024-10-10,2024-10-10 18:18:32.711000 UTC,card,ANON-0000-0000-0742,Americano,Night,czw.,paź,4,10,18,25.96,2024-10-10 18:18:32.711+00_ANON-0000-0000-0742,1,25.96
2024-10-11,2024-10-11 08:12:20.254000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,pt.,paź,5,10,8,25.96,2024-10-11 08:12:20.254+00_ANON-0000-0000-0141,1,25.96
2024-10-11,2024-10-11 09:38:46.927000 UTC,card,ANON-0000-0000-0402,Cortado,Morning,pt.,paź,5,10,9,25.96,2024-10-11 09:38:46.927+00_ANON-0000-0000-0402,1,25.96
2024-10-12,2024-10-12 08:28:15.518000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,sob.,paź,6,10,8,25.96,2024-10-12 08:28:15.518+00_ANON-0000-0000-0141,1,25.96
2024-10-13,2024-10-13 09:54:55.187000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,niedz.,paź,7,10,9,25.96,2024-10-13 09:54:55.187+00_ANON-0000-0000-0141,1,25.96
2024-10-14,2024-10-14 10:27:51.106000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,pon.,paź,1,10,10,25.96,2024-10-14 10:27:51.106+00_ANON-0000-0000-0141,1,25.96
2024-10-14,2024-10-14 16:37:47.466000 UTC,card,ANON-0000-0000-0757,Americano,Afternoon,pon.,paź,1,10,16,25.96,2024-10-14 16:37:47.466+00_ANON-0000-0000-0757,1,25.96
2024-10-15,2024-10-15 08:14:28.667000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,wt.,paź,2,10,8,25.96,2024-10-15 08:14:28.667+00_ANON-0000-0000-0141,1,25.96
2024-10-16,2024-10-16 11:49:44.633000 UTC,card,ANON-0000-0000-0768,Americano,Morning,śr.,paź,3,10,11,25.96,2024-10-16 11:49:44.633+00_ANON-0000-0000-0768,1,25.96
2024-10-16,2024-10-16 13:20:10.470000 UTC,card,ANON-0000-0000-0764,Americano,Afternoon,śr.,paź,3,10,13,25.96,2024-10-16 13:20:10.470+00_ANON-0000-0000-0764,1,25.96
2024-10-17,2024-10-17 14:34:42.598000 UTC,card,ANON-0000-0000-0776,Americano,Afternoon,czw.,paź,4,10,14,25.96,2024-10-17 14:34:42.598+00_ANON-0000-0000-0776,1,25.96
2024-10-18,2024-10-18 15:39:19.970000 UTC,card,ANON-0000-0000-0683,Americano,Afternoon,pt.,paź,5,10,15,25.96,2024-10-18 15:39:19.970+00_ANON-0000-0000-0683,1,25.96
2024-10-20,2024-10-20 21:15:17.780000 UTC,card,ANON-0000-0000-0790,Cortado,Night,niedz.,paź,7,10,21,25.96,2024-10-20 21:15:17.780+00_ANON-0000-0000-0790,1,25.96
2024-10-21,2024-10-21 10:25:09.344000 UTC,card,ANON-0000-0000-0700,Americano,Morning,pon.,paź,1,10,10,25.96,2024-10-21 10:25:09.344+00_ANON-0000-0000-0700,1,25.96
2024-10-21,2024-10-21 15:39:04.686000 UTC,card,ANON-0000-0000-0796,Cortado,Afternoon,pon.,paź,1,10,15,25.96,2024-10-21 15:39:04.686+00_ANON-0000-0000-0796,1,25.96
2024-10-22,2024-10-22 09:17:50.407000 UTC,card,ANON-0000-0000-0800,Cortado,Morning,wt.,paź,2,10,9,25.96,2024-10-22 09:17:50.407+00_ANON-0000-0000-0800,1,25.96
2024-10-22,2024-10-22 18:07:02.574000 UTC,card,ANON-0000-0000-0801,Americano,Night,wt.,paź,2,10,18,25.96,2024-10-22 18:07:02.574+00_ANON-0000-0000-0801,1,25.96
2024-10-23,2024-10-23 10:24:57.789000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,śr.,paź,3,10,10,25.96,2024-10-23 10:24:57.789+00_ANON-0000-0000-0141,1,25.96
2024-10-24,2024-10-24 12:07:46.562000 UTC,card,ANON-0000-0000-0808,Americano,Afternoon,czw.,paź,4,10,12,25.96,2024-10-24 12:07:46.562+00_ANON-0000-0000-0808,1,25.96
2024-10-24,2024-10-24 20:44:11.476000 UTC,card,ANON-0000-0000-0812,Americano,Night,czw.,paź,4,10,20,25.96,2024-10-24 20:44:11.476+00_ANON-0000-0000-0812,1,25.96
2024-10-25,2024-10-25 12:06:50.176000 UTC,card,ANON-0000-0000-0141,Cortado,Afternoon,pt.,paź,5,10,12,25.96,2024-10-25 12:06:50.176+00_ANON-0000-0000-0141,1,25.96
2024-10-26,2024-10-26 08:41:44.502000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,sob.,paź,6,10,8,25.96,2024-10-26 08:41:44.502+00_ANON-0000-0000-0141,1,25.96
2024-10-26,2024-10-26 10:24:38.301000 UTC,card,ANON-0000-0000-0816,Americano,Morning,sob.,paź,6,10,10,25.96,2024-10-26 10:24:38.301+00_ANON-0000-0000-0816,1,25.96
2024-10-28,2024-10-28 08:01:12.299000 UTC,card,ANON-0000-0000-0823,Americano,Morning,pon.,paź,1,10,8,25.96,2024-10-28 08:01:12.299+00_ANON-0000-0000-0823,1,25.96
2024-10-30,2024-10-30 12:37:00.765000 UTC,card,ANON-0000-0000-0839,Americano,Afternoon,śr.,paź,3,10,12,25.96,2024-10-30 12:37:00.765+00_ANON-0000-0000-0839,1,25.96
2024-11-01,2024-11-01 08:30:57.642000 UTC,card,ANON-0000-0000-0304,Americano,Morning,pt.,lis,5,11,8,25.96,2024-11-01 08:30:57.642+00_ANON-0000-0000-0304,1,25.96
2024-11-01,2024-11-01 15:55:42.424000 UTC,card,ANON-0000-0000-0845,Cortado,Afternoon,pt.,lis,5,11,15,25.96,2024-11-01 15:55:42.424+00_ANON-0000-0000-0845,1,25.96
2024-11-02,2024-11-02 08:19:44.324000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,sob.,lis,6,11,8,25.96,2024-11-02 08:19:44.324+00_ANON-0000-0000-0141,1,25.96
2024-11-02,2024-11-02 18:58:23.522000 UTC,card,ANON-0000-0000-0848,Americano,Night,sob.,lis,6,11,18,25.96,2024-11-02 18:58:23.522+00_ANON-0000-0000-0848,1,25.96
2024-11-03,2024-11-03 08:23:00.362000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,niedz.,lis,7,11,8,25.96,2024-11-03 08:23:00.362+00_ANON-0000-0000-0141,1,25.96
2024-11-03,2024-11-03 13:44:18.516000 UTC,card,ANON-0000-0000-0850,Americano,Afternoon,niedz.,lis,7,11,13,25.96,2024-11-03 13:44:18.516+00_ANON-0000-0000-0850,1,25.96
2024-11-04,2024-11-04 12:33:35.786000 UTC,card,ANON-0000-0000-0853,Americano,Afternoon,pon.,lis,1,11,12,25.96,2024-11-04 12:33:35.786+00_ANON-0000-0000-0853,1,25.96
2024-11-06,2024-11-06 13:15:32.862000 UTC,card,ANON-0000-0000-0742,Americano,Afternoon,śr.,lis,3,11,13,25.96,2024-11-06 13:15:32.862+00_ANON-0000-0000-0742,1,25.96
2024-11-07,2024-11-07 15:50:10.558000 UTC,card,ANON-0000-0000-0865,Americano,Afternoon,czw.,lis,4,11,15,25.96,2024-11-07 15:50:10.558+00_ANON-0000-0000-0865,1,25.96
2024-11-07,2024-11-07 16:39:39.407000 UTC,card,ANON-0000-0000-0866,Americano,Afternoon,czw.,lis,4,11,16,25.96,2024-11-07 16:39:39.407+00_ANON-0000-0000-0866,1,25.96
2024-11-09,2024-11-09 14:37:33.151000 UTC,card,ANON-0000-0000-0875,Americano,Afternoon,sob.,lis,6,11,14,25.96,2024-11-09 14:37:33.151+00_ANON-0000-0000-0875,1,25.96
2024-11-09,2024-11-09 22:52:58.089000 UTC,card,ANON-0000-0000-0878,Americano,Night,sob.,lis,6,11,22,25.96,2024-11-09 22:52:58.089+00_ANON-0000-0000-0878,1,25.96
2024-11-09,2024-11-09 22:54:19.107000 UTC,card,ANON-0000-0000-0879,Americano,Night,sob.,lis,6,11,22,25.96,2024-11-09 22:54:19.107+00_ANON-0000-0000-0879,1,25.96
2024-11-10,2024-11-10 09:46:21.800000 UTC,card,ANON-0000-0000-0880,Americano,Morning,niedz.,lis,7,11,9,25.96,2024-11-10 09:46:21.800+00_ANON-0000-0000-0880,1,25.96
2024-11-11,2024-11-11 10:19:09.500000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,pon.,lis,1,11,10,25.96,2024-11-11 10:19:09.500+00_ANON-0000-0000-0141,1,25.96
2024-11-14,2024-11-14 10:06:42.680000 UTC,card,ANON-0000-0000-0897,Americano,Morning,czw.,lis,4,11,10,25.96,2024-11-14 10:06:42.680+00_ANON-0000-0000-0897,1,25.96
2024-11-15,2024-11-15 15:19:50.632000 UTC,card,ANON-0000-0000-0905,Americano,Afternoon,pt.,lis,5,11,15,25.96,2024-11-15 15:19:50.632+00_ANON-0000-0000-0905,1,25.96
2024-11-16,2024-11-16 10:21:34.870000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,sob.,lis,6,11,10,25.96,2024-11-16 10:21:34.870+00_ANON-0000-0000-0141,1,25.96
2024-11-16,2024-11-16 10:45:51.380000 UTC,card,ANON-0000-0000-0908,Cortado,Morning,sob.,lis,6,11,10,25.96,2024-11-16 10:45:51.380+00_ANON-0000-0000-0908,1,25.96
2024-11-16,2024-11-16 11:39:24.973000 UTC,card,ANON-0000-0000-0302,Americano,Morning,sob.,lis,6,11,11,25.96,2024-11-16 11:39:24.973+00_ANON-0000-0000-0302,1,25.96
2024-11-17,2024-11-17 14:18:41.797000 UTC,card,ANON-0000-0000-0918,Americano,Afternoon,niedz.,lis,7,11,14,25.96,2024-11-17 14:18:41.797+00_ANON-0000-0000-0918,1,25.96
2024-11-21,2024-11-21 11:06:11.028000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,czw.,lis,4,11,11,25.96,2024-11-21 11:06:11.028+00_ANON-0000-0000-0141,1,25.96
2024-11-21,2024-11-21 17:39:22.972000 UTC,card,ANON-0000-0000-0934,Cortado,Night,czw.,lis,4,11,17,25.96,2024-11-21 17:39:22.972+00_ANON-0000-0000-0934,1,25.96
2024-11-25,2024-11-25 10:38:08.041000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,pon.,lis,1,11,10,25.96,2024-11-25 10:38:08.041+00_ANON-0000-0000-0141,1,25.96
2024-11-26,2024-11-26 11:03:47.275000 UTC,card,ANON-0000-0000-0946,Americano,Morning,wt.,lis,2,11,11,25.96,2024-11-26 11:03:47.275+00_ANON-0000-0000-0946,1,25.96
2024-12-02,2024-12-02 07:51:59.373000 UTC,card,ANON-0000-0000-0967,Americano,Morning,pon.,gru,1,12,7,25.96,2024-12-02 07:51:59.373+00_ANON-0000-0000-0967,1,25.96
2024-12-02,2024-12-02 11:04:25.197000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,pon.,gru,1,12,11,25.96,2024-12-02 11:04:25.197+00_ANON-0000-0000-0141,1,25.96
2024-12-02,2024-12-02 17:34:21.695000 UTC,card,ANON-0000-0000-0971,Americano,Night,pon.,gru,1,12,17,25.96,2024-12-02 17:34:21.695+00_ANON-0000-0000-0971,1,25.96
2024-12-03,2024-12-03 11:17:58.416000 UTC,card,ANON-0000-0000-0973,Americano,Morning,wt.,gru,2,12,11,25.96,2024-12-03 11:17:58.416+00_ANON-0000-0000-0973,1,25.96
2024-12-04,2024-12-04 08:32:47.920000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,śr.,gru,3,12,8,25.96,2024-12-04 08:32:47.920+00_ANON-0000-0000-0141,1,25.96
2024-12-04,2024-12-04 09:04:14.145000 UTC,card,ANON-0000-0000-0979,Americano,Morning,śr.,gru,3,12,9,25.96,2024-12-04 09:04:14.145+00_ANON-0000-0000-0979,1,25.96
2024-12-05,2024-12-05 08:53:48.287000 UTC,card,ANON-0000-0000-0983,Americano,Morning,czw.,gru,4,12,8,25.96,2024-12-05 08:53:48.287+00_ANON-0000-0000-0983,1,25.96
2024-12-05,2024-12-05 09:20:28.835000 UTC,card,ANON-0000-0000-0141,Cortado,Morning,czw.,gru,4,12,9,25.96,2024-12-05 09:20:28.835+00_ANON-0000-0000-0141,1,25.96
2024-12-05,2024-12-05 11:50:44.557000 UTC,card,ANON-0000-0000-0984,Americano,Morning,czw.,gru,4,12,11,25.96,2024-12-05 11:50:44.557+00_ANON-0000-0000-0984,1,25.96
